Start Time (UTC), Stop Time (UTC)
2016-10-21T23:53:48.807328 UTC, 2016-10-22T00:29:11.807328 UTC
2016-10-22T01:30:12.807328 UTC, 2016-10-22T02:05:35.807328 UTC
2016-10-22T03:06:37.807328 UTC, 2016-10-22T03:42:00.807328 UTC
2016-10-22T04:43:02.135392 UTC, 2016-10-22T05:18:25.135392 UTC
2016-10-22T06:19:26.135392 UTC, 2016-10-22T06:54:49.135392 UTC
2016-10-22T07:55:51.135392 UTC, 2016-10-22T08:31:14.135392 UTC
2016-10-22T09:32:15.135392 UTC, 2016-10-22T10:07:38.135392 UTC
2016-10-22T11:08:39.135392 UTC, 2016-10-22T11:44:02.135392 UTC
2016-10-22T12:45:03.738080 UTC, 2016-10-22T13:20:26.738080 UTC
2016-10-22T14:21:27.738080 UTC, 2016-10-22T14:56:50.738080 UTC
2016-10-22T15:57:52.738080 UTC, 2016-10-22T16:33:15.738080 UTC
2016-10-22T17:34:16.738080 UTC, 2016-10-22T18:09:39.738080 UTC
2016-10-22T19:10:41.661184 UTC, 2016-10-22T19:46:04.661184 UTC
2016-10-22T20:47:05.661184 UTC, 2016-10-22T21:22:28.661184 UTC
2016-10-22T22:23:30.661184 UTC, 2016-10-22T22:58:53.661184 UTC
2016-10-22T23:59:54.661184 UTC, 2016-10-23T00:35:17.661184 UTC
2016-10-23T01:36:18.661184 UTC, 2016-10-23T02:11:41.661184 UTC
2016-10-23T03:12:43.235360 UTC, 2016-10-23T03:48:06.235360 UTC
2016-10-23T04:49:07.235360 UTC, 2016-10-23T05:24:30.235360 UTC
2016-10-23T06:25:32.235360 UTC, 2016-10-23T07:00:55.235360 UTC
2016-10-23T08:01:56.235360 UTC, 2016-10-23T08:37:19.235360 UTC
2016-10-23T09:38:20.235360 UTC, 2016-10-23T10:13:43.235360 UTC
2016-10-23T11:14:45.816448 UTC, 2016-10-23T11:50:07.816448 UTC
2016-10-23T12:51:09.816448 UTC, 2016-10-23T13:26:32.816448 UTC
2016-10-23T14:27:33.816448 UTC, 2016-10-23T15:02:56.816448 UTC
2016-10-23T16:03:58.816448 UTC, 2016-10-23T16:39:21.816448 UTC
2016-10-23T17:40:22.816448 UTC, 2016-10-23T18:15:45.816448 UTC
2016-10-23T19:16:47.402720 UTC, 2016-10-23T19:52:10.402720 UTC
2016-10-23T20:53:11.402720 UTC, 2016-10-23T21:28:34.402720 UTC
2016-10-23T22:29:36.402720 UTC, 2016-10-23T23:04:59.402720 UTC
2016-10-24T00:06:00.402720 UTC, 2016-10-24T00:41:23.402720 UTC
2016-10-24T01:42:24.402720 UTC, 2016-10-24T02:17:47.402720 UTC
2016-10-24T03:18:48.932832 UTC, 2016-10-24T03:54:11.932832 UTC
2016-10-24T04:55:13.932832 UTC, 2016-10-24T05:30:35.932832 UTC
2016-10-24T06:31:37.932832 UTC, 2016-10-24T07:07:00.932832 UTC
2016-10-24T08:08:01.932832 UTC, 2016-10-24T08:43:24.932832 UTC
2016-10-24T09:44:25.932832 UTC, 2016-10-24T10:19:48.932832 UTC
2016-10-24T11:20:51.458624 UTC, 2016-10-24T11:56:14.458624 UTC
2016-10-24T12:57:15.458624 UTC, 2016-10-24T13:32:38.458624 UTC
2016-10-24T14:33:39.458624 UTC, 2016-10-24T15:09:02.458624 UTC
2016-10-24T16:10:04.458624 UTC, 2016-10-24T16:45:27.458624 UTC
2016-10-24T17:46:28.458624 UTC, 2016-10-24T18:21:51.458624 UTC
2016-10-24T19:22:53.000832 UTC, 2016-10-24T19:58:16.000832 UTC
2016-10-24T20:59:18.000832 UTC, 2016-10-24T21:34:41.000832 UTC
2016-10-24T22:35:42.000832 UTC, 2016-10-24T23:11:05.000832 UTC
2016-10-25T00:12:06.000832 UTC, 2016-10-25T00:47:29.000832 UTC
2016-10-25T01:48:31.000832 UTC, 2016-10-25T02:23:54.000832 UTC
2016-10-25T03:24:54.511936 UTC, 2016-10-25T04:00:17.511936 UTC
2016-10-25T05:01:19.511936 UTC, 2016-10-25T05:36:42.511936 UTC
2016-10-25T06:37:43.511936 UTC, 2016-10-25T07:13:06.511936 UTC
2016-10-25T08:14:07.511936 UTC, 2016-10-25T08:49:30.511936 UTC
2016-10-25T09:50:32.511936 UTC, 2016-10-25T10:25:55.511936 UTC
2016-10-25T11:26:56.966880 UTC, 2016-10-25T12:02:19.966880 UTC
2016-10-25T13:03:20.966880 UTC, 2016-10-25T13:38:43.966880 UTC
2016-10-25T14:39:44.966880 UTC, 2016-10-25T15:15:07.966880 UTC
2016-10-25T16:16:09.966880 UTC, 2016-10-25T16:51:32.966880 UTC
2016-10-25T17:52:33.966880 UTC, 2016-10-25T18:27:56.966880 UTC
2016-10-25T19:28:58.236928 UTC, 2016-10-25T20:04:21.236928 UTC
2016-10-25T21:05:23.236928 UTC, 2016-10-25T21:40:46.236928 UTC
2016-10-25T22:41:47.236928 UTC, 2016-10-25T23:17:10.236928 UTC
2016-10-26T00:18:11.236928 UTC, 2016-10-26T00:53:34.236928 UTC
2016-10-26T01:54:36.236928 UTC, 2016-10-26T02:29:59.236928 UTC
2016-10-26T03:31:00.659904 UTC, 2016-10-26T04:06:22.659904 UTC
2016-10-26T05:07:24.659904 UTC, 2016-10-26T05:42:47.659904 UTC
2016-10-26T06:43:48.659904 UTC, 2016-10-26T07:19:11.659904 UTC
2016-10-26T08:20:13.659904 UTC, 2016-10-26T08:55:35.659904 UTC
2016-10-26T09:56:37.659904 UTC, 2016-10-26T10:32:00.659904 UTC
2016-10-26T11:33:02.027584 UTC, 2016-10-26T12:08:25.027584 UTC
2016-10-26T13:09:26.027584 UTC, 2016-10-26T13:44:49.027584 UTC
2016-10-26T14:45:51.027584 UTC, 2016-10-26T15:21:14.027584 UTC
2016-10-26T16:22:15.027584 UTC, 2016-10-26T16:57:38.027584 UTC
2016-10-26T17:58:39.027584 UTC, 2016-10-26T18:34:02.027584 UTC
2016-10-26T19:35:04.358976 UTC, 2016-10-26T20:10:27.358976 UTC
2016-10-26T21:11:28.358976 UTC, 2016-10-26T21:46:51.358976 UTC
2016-10-26T22:47:52.358976 UTC, 2016-10-26T23:23:15.358976 UTC
2016-10-27T00:24:17.358976 UTC, 2016-10-27T00:59:40.358976 UTC
2016-10-27T02:00:41.358976 UTC, 2016-10-27T02:36:04.358976 UTC
2016-10-27T03:37:05.726656 UTC, 2016-10-27T04:12:28.726656 UTC
2016-10-27T05:13:29.726656 UTC, 2016-10-27T05:48:52.726656 UTC
2016-10-27T06:49:53.726656 UTC, 2016-10-27T07:25:16.726656 UTC
2016-10-27T08:26:18.726656 UTC, 2016-10-27T09:01:41.726656 UTC
2016-10-27T10:02:42.726656 UTC, 2016-10-27T10:38:05.726656 UTC
2016-10-27T11:39:07.011392 UTC, 2016-10-27T12:14:30.011392 UTC
2016-10-27T13:15:32.011392 UTC, 2016-10-27T13:50:55.011392 UTC
2016-10-27T14:51:56.011392 UTC, 2016-10-27T15:27:19.011392 UTC
2016-10-27T16:28:20.011392 UTC, 2016-10-27T17:03:43.011392 UTC
2016-10-27T18:04:45.011392 UTC, 2016-10-27T18:40:08.011392 UTC
2016-10-27T19:41:09.354016 UTC, 2016-10-27T20:16:32.354016 UTC
2016-10-27T21:17:33.354016 UTC, 2016-10-27T21:52:56.354016 UTC
2016-10-27T22:53:58.354016 UTC, 2016-10-27T23:29:21.354016 UTC
2016-10-28T00:30:22.354016 UTC, 2016-10-28T01:05:45.354016 UTC
2016-10-28T02:06:46.354016 UTC, 2016-10-28T02:42:09.354016 UTC
2016-10-28T03:43:10.522112 UTC, 2016-10-28T04:18:33.522112 UTC
2016-10-28T05:19:35.522112 UTC, 2016-10-28T05:54:58.522112 UTC
2016-10-28T06:55:59.522112 UTC, 2016-10-28T07:31:22.522112 UTC
2016-10-28T08:32:23.522112 UTC, 2016-10-28T09:07:46.522112 UTC
2016-10-28T10:08:47.522112 UTC, 2016-10-28T10:44:10.522112 UTC
2016-10-28T11:45:12.793888 UTC, 2016-10-28T12:20:35.793888 UTC
2016-10-28T13:21:36.793888 UTC, 2016-10-28T13:56:59.793888 UTC
2016-10-28T14:58:00.793888 UTC, 2016-10-28T15:33:23.793888 UTC
2016-10-28T16:34:25.793888 UTC, 2016-10-28T17:09:48.793888 UTC
2016-10-28T18:10:49.793888 UTC, 2016-10-28T18:46:12.793888 UTC
2016-10-28T19:47:14.120096 UTC, 2016-10-28T20:22:37.120096 UTC
2016-10-28T21:23:39.120096 UTC, 2016-10-28T21:59:02.120096 UTC
2016-10-28T23:00:03.120096 UTC, 2016-10-28T23:35:26.120096 UTC
2016-10-29T00:36:28.019744 UTC, 2016-10-29T01:11:50.019744 UTC
2016-10-29T02:12:52.019744 UTC, 2016-10-29T02:48:15.019744 UTC
2016-10-29T03:49:16.313248 UTC, 2016-10-29T04:24:39.313248 UTC
2016-10-29T05:25:40.313248 UTC, 2016-10-29T06:01:03.313248 UTC
2016-10-29T07:02:05.313248 UTC, 2016-10-29T07:37:27.313248 UTC
2016-10-29T08:38:29.313248 UTC, 2016-10-29T09:13:52.313248 UTC
2016-10-29T10:14:53.313248 UTC, 2016-10-29T10:50:16.313248 UTC
2016-10-29T11:51:17.547872 UTC, 2016-10-29T12:26:40.547872 UTC
2016-10-29T13:27:42.547872 UTC, 2016-10-29T14:03:05.547872 UTC
2016-10-29T15:04:06.547872 UTC, 2016-10-29T15:39:29.547872 UTC
2016-10-29T16:40:30.547872 UTC, 2016-10-29T17:15:53.547872 UTC
2016-10-29T18:16:55.547872 UTC, 2016-10-29T18:52:18.547872 UTC
2016-10-29T19:53:19.846432 UTC, 2016-10-29T20:28:42.846432 UTC
2016-10-29T21:29:43.846432 UTC, 2016-10-29T22:05:06.846432 UTC
2016-10-29T23:06:08.846432 UTC, 2016-10-29T23:41:31.846432 UTC
2016-10-30T00:42:32.846432 UTC, 2016-10-30T01:17:55.846432 UTC
2016-10-30T02:18:56.846432 UTC, 2016-10-30T02:54:19.846432 UTC
2016-10-30T03:55:20.915168 UTC, 2016-10-30T04:30:43.915168 UTC
2016-10-30T05:31:45.915168 UTC, 2016-10-30T06:07:08.915168 UTC
2016-10-30T07:08:09.915168 UTC, 2016-10-30T07:43:32.915168 UTC
2016-10-30T08:44:33.915168 UTC, 2016-10-30T09:19:56.915168 UTC
2016-10-30T10:20:57.915168 UTC, 2016-10-30T10:56:20.915168 UTC
2016-10-30T11:57:23.078080 UTC, 2016-10-30T12:32:46.078080 UTC
2016-10-30T13:33:47.078080 UTC, 2016-10-30T14:09:10.078080 UTC
2016-10-30T15:10:12.078080 UTC, 2016-10-30T15:45:34.078080 UTC
2016-10-30T16:46:36.078080 UTC, 2016-10-30T17:21:59.078080 UTC
2016-10-30T18:23:00.078080 UTC, 2016-10-30T18:58:23.078080 UTC
2016-10-30T19:59:25.324800 UTC, 2016-10-30T20:34:47.324800 UTC
2016-10-30T21:35:49.324800 UTC, 2016-10-30T22:11:12.324800 UTC
2016-10-30T23:12:13.324800 UTC, 2016-10-30T23:47:36.324800 UTC
2016-10-31T00:48:38.324800 UTC, 2016-10-31T01:24:01.324800 UTC
2016-10-31T02:25:01.890208 UTC, 2016-10-31T03:00:24.890208 UTC
2016-10-31T04:01:26.890208 UTC, 2016-10-31T04:36:48.890208 UTC
2016-10-31T05:37:50.890208 UTC, 2016-10-31T06:13:13.890208 UTC
2016-10-31T07:14:14.890208 UTC, 2016-10-31T07:49:37.890208 UTC
2016-10-31T08:50:38.890208 UTC, 2016-10-31T09:26:01.890208 UTC
2016-10-31T10:27:03.890208 UTC, 2016-10-31T11:02:25.890208 UTC
2016-10-31T12:03:28.712832 UTC, 2016-10-31T12:38:51.712832 UTC
2016-10-31T13:39:52.712832 UTC, 2016-10-31T14:15:15.712832 UTC
2016-10-31T15:16:16.712832 UTC, 2016-10-31T15:51:39.712832 UTC
2016-10-31T16:52:41.712832 UTC, 2016-10-31T17:28:03.712832 UTC
2016-10-31T18:29:05.712832 UTC, 2016-10-31T19:04:28.712832 UTC
2016-10-31T20:05:29.975104 UTC, 2016-10-31T20:40:52.975104 UTC
2016-10-31T21:41:54.975104 UTC, 2016-10-31T22:17:17.975104 UTC
2016-10-31T23:18:18.975104 UTC, 2016-10-31T23:53:41.975104 UTC
2016-11-01T00:54:42.975104 UTC, 2016-11-01T01:30:05.975104 UTC
2016-11-01T02:31:07.544832 UTC, 2016-11-01T03:06:30.544832 UTC
2016-11-01T04:07:31.544832 UTC, 2016-11-01T04:42:54.544832 UTC
2016-11-01T05:43:56.544832 UTC, 2016-11-01T06:19:18.544832 UTC
2016-11-01T07:20:20.544832 UTC, 2016-11-01T07:55:43.544832 UTC
2016-11-01T08:56:44.544832 UTC, 2016-11-01T09:32:07.544832 UTC
2016-11-01T10:33:08.544832 UTC, 2016-11-01T11:08:31.544832 UTC
2016-11-01T12:09:33.405472 UTC, 2016-11-01T12:44:56.405472 UTC
2016-11-01T13:45:58.405472 UTC, 2016-11-01T14:21:20.405472 UTC
2016-11-01T15:22:22.405472 UTC, 2016-11-01T15:57:45.405472 UTC
2016-11-01T16:58:46.405472 UTC, 2016-11-01T17:34:09.405472 UTC
2016-11-01T18:35:11.405472 UTC, 2016-11-01T19:10:34.405472 UTC
2016-11-01T20:11:35.745504 UTC, 2016-11-01T20:46:58.745504 UTC
2016-11-01T21:47:59.745504 UTC, 2016-11-01T22:23:22.745504 UTC
2016-11-01T23:24:24.745504 UTC, 2016-11-01T23:59:47.745504 UTC
2016-11-02T01:00:48.745504 UTC, 2016-11-02T01:36:11.745504 UTC
2016-11-02T02:37:13.313504 UTC, 2016-11-02T03:12:36.313504 UTC
2016-11-02T04:13:37.313504 UTC, 2016-11-02T04:49:00.313504 UTC
2016-11-02T05:50:01.313504 UTC, 2016-11-02T06:25:24.313504 UTC
2016-11-02T07:26:26.313504 UTC, 2016-11-02T08:01:48.313504 UTC
2016-11-02T09:02:50.313504 UTC, 2016-11-02T09:38:13.313504 UTC
2016-11-02T10:39:14.548128 UTC, 2016-11-02T11:14:37.548128 UTC
2016-11-02T12:15:39.548128 UTC, 2016-11-02T12:51:01.548128 UTC
2016-11-02T13:52:03.548128 UTC, 2016-11-02T14:27:26.548128 UTC
2016-11-02T15:28:27.548128 UTC, 2016-11-02T16:03:50.548128 UTC
2016-11-02T17:04:52.548128 UTC, 2016-11-02T17:40:15.548128 UTC
2016-11-02T18:41:16.794848 UTC, 2016-11-02T19:16:39.794848 UTC
2016-11-02T20:17:40.794848 UTC, 2016-11-02T20:53:03.794848 UTC
2016-11-02T21:54:05.794848 UTC, 2016-11-02T22:29:28.794848 UTC
2016-11-02T23:30:29.794848 UTC, 2016-11-03T00:05:52.794848 UTC
2016-11-03T01:06:53.794848 UTC, 2016-11-03T01:42:16.794848 UTC
2016-11-03T02:43:18.975040 UTC, 2016-11-03T03:18:40.975040 UTC
2016-11-03T04:19:42.975040 UTC, 2016-11-03T04:55:05.975040 UTC
2016-11-03T05:56:06.975040 UTC, 2016-11-03T06:31:29.975040 UTC
2016-11-03T07:32:31.975040 UTC, 2016-11-03T08:07:53.975040 UTC
2016-11-03T09:08:55.975040 UTC, 2016-11-03T09:44:17.975040 UTC
2016-11-03T10:45:19.975040 UTC, 2016-11-03T11:20:42.975040 UTC
2016-11-03T12:21:44.824448 UTC, 2016-11-03T12:57:07.824448 UTC
2016-11-03T13:58:08.824448 UTC, 2016-11-03T14:33:31.824448 UTC
2016-11-03T15:34:33.824448 UTC, 2016-11-03T16:09:55.824448 UTC
2016-11-03T17:10:57.824448 UTC, 2016-11-03T17:46:20.824448 UTC
2016-11-03T18:47:22.409728 UTC, 2016-11-03T19:22:45.409728 UTC
2016-11-03T20:23:46.409728 UTC, 2016-11-03T20:59:09.409728 UTC
2016-11-03T22:00:11.409728 UTC, 2016-11-03T22:35:33.409728 UTC
2016-11-03T23:36:35.409728 UTC, 2016-11-04T00:11:58.409728 UTC
2016-11-04T01:12:59.409728 UTC, 2016-11-04T01:48:22.409728 UTC
2016-11-04T02:49:24.581280 UTC, 2016-11-04T03:24:46.581280 UTC
2016-11-04T04:25:48.581280 UTC, 2016-11-04T05:01:10.581280 UTC
2016-11-04T06:02:12.581280 UTC, 2016-11-04T06:37:35.581280 UTC
2016-11-04T07:38:36.581280 UTC, 2016-11-04T08:13:59.581280 UTC
2016-11-04T09:15:01.581280 UTC, 2016-11-04T09:50:23.581280 UTC
2016-11-04T10:51:25.581280 UTC, 2016-11-04T11:26:47.581280 UTC
2016-11-04T12:27:50.360704 UTC, 2016-11-04T13:03:12.360704 UTC
2016-11-04T14:04:14.360704 UTC, 2016-11-04T14:39:37.360704 UTC
2016-11-04T15:40:39.360704 UTC, 2016-11-04T16:16:01.360704 UTC
2016-11-04T17:17:03.360704 UTC, 2016-11-04T17:52:25.360704 UTC
2016-11-04T18:53:27.902784 UTC, 2016-11-04T19:28:49.902784 UTC
2016-11-04T20:29:51.902784 UTC, 2016-11-04T21:05:14.902784 UTC
2016-11-04T22:06:16.902784 UTC, 2016-11-04T22:41:38.902784 UTC
2016-11-04T23:42:40.902784 UTC, 2016-11-05T00:18:03.902784 UTC
2016-11-05T01:19:04.902784 UTC, 2016-11-05T01:54:27.902784 UTC
2016-11-05T02:55:29.046688 UTC, 2016-11-05T03:30:52.046688 UTC
2016-11-05T04:31:54.046688 UTC, 2016-11-05T05:07:16.046688 UTC
2016-11-05T06:08:18.046688 UTC, 2016-11-05T06:43:41.046688 UTC
2016-11-05T07:44:42.046688 UTC, 2016-11-05T08:20:05.046688 UTC
2016-11-05T09:21:07.046688 UTC, 2016-11-05T09:56:29.046688 UTC
2016-11-05T10:57:31.046688 UTC, 2016-11-05T11:32:53.046688 UTC
2016-11-05T12:33:55.771680 UTC, 2016-11-05T13:09:17.771680 UTC
2016-11-05T14:10:19.771680 UTC, 2016-11-05T14:45:42.771680 UTC
2016-11-05T15:46:44.771680 UTC, 2016-11-05T16:22:06.771680 UTC
2016-11-05T17:23:08.771680 UTC, 2016-11-05T17:58:30.771680 UTC
2016-11-05T18:59:33.273152 UTC, 2016-11-05T19:34:55.273152 UTC
2016-11-05T20:35:57.273152 UTC, 2016-11-05T21:11:20.273152 UTC
2016-11-05T22:12:22.273152 UTC, 2016-11-05T22:47:44.273152 UTC
2016-11-05T23:48:46.273152 UTC, 2016-11-06T00:24:08.273152 UTC
2016-11-06T01:25:10.273152 UTC, 2016-11-06T02:00:33.273152 UTC
2016-11-06T03:01:35.273152 UTC, 2016-11-06T03:36:57.273152 UTC
2016-11-06T04:37:58.996416 UTC, 2016-11-06T05:13:21.996416 UTC
2016-11-06T06:14:23.996416 UTC, 2016-11-06T06:49:45.996416 UTC
2016-11-06T07:50:47.996416 UTC, 2016-11-06T08:26:09.996416 UTC
2016-11-06T09:27:11.996416 UTC, 2016-11-06T10:02:34.996416 UTC
2016-11-06T11:03:35.996416 UTC, 2016-11-06T11:38:58.996416 UTC
2016-11-06T12:40:01.076384 UTC, 2016-11-06T13:15:23.076384 UTC
2016-11-06T14:16:25.076384 UTC, 2016-11-06T14:51:48.076384 UTC
2016-11-06T15:52:50.076384 UTC, 2016-11-06T16:28:12.076384 UTC
2016-11-06T17:29:14.076384 UTC, 2016-11-06T18:04:36.076384 UTC
2016-11-06T19:05:38.519104 UTC, 2016-11-06T19:41:00.519104 UTC
2016-11-06T20:42:02.519104 UTC, 2016-11-06T21:17:25.519104 UTC
2016-11-06T22:18:27.519104 UTC, 2016-11-06T22:53:49.519104 UTC
2016-11-06T23:54:51.519104 UTC, 2016-11-07T00:30:13.519104 UTC
2016-11-07T01:31:15.519104 UTC, 2016-11-07T02:06:38.519104 UTC
2016-11-07T03:07:40.581792 UTC, 2016-11-07T03:43:02.581792 UTC
2016-11-07T04:44:04.581792 UTC, 2016-11-07T05:19:26.581792 UTC
2016-11-07T06:20:28.581792 UTC, 2016-11-07T06:55:50.581792 UTC
2016-11-07T07:56:52.581792 UTC, 2016-11-07T08:32:15.581792 UTC
2016-11-07T09:33:17.581792 UTC, 2016-11-07T10:08:39.581792 UTC
2016-11-07T11:09:41.604736 UTC, 2016-11-07T11:45:04.604736 UTC
2016-11-07T12:46:06.604736 UTC, 2016-11-07T13:21:28.604736 UTC
2016-11-07T14:22:30.604736 UTC, 2016-11-07T14:57:52.604736 UTC
2016-11-07T15:58:54.604736 UTC, 2016-11-07T16:34:17.604736 UTC
2016-11-07T17:35:19.604736 UTC, 2016-11-07T18:10:41.604736 UTC
2016-11-07T19:11:43.662240 UTC, 2016-11-07T19:47:05.662240 UTC
2016-11-07T20:48:07.662240 UTC, 2016-11-07T21:23:30.662240 UTC
2016-11-07T22:24:32.662240 UTC, 2016-11-07T22:59:54.662240 UTC
2016-11-08T00:00:56.662240 UTC, 2016-11-08T00:36:18.662240 UTC
2016-11-08T01:37:20.662240 UTC, 2016-11-08T02:12:43.662240 UTC
2016-11-08T03:13:45.695552 UTC, 2016-11-08T03:49:07.695552 UTC
2016-11-08T04:50:09.695552 UTC, 2016-11-08T05:25:31.695552 UTC
2016-11-08T06:26:33.695552 UTC, 2016-11-08T07:01:56.695552 UTC
2016-11-08T08:02:58.695552 UTC, 2016-11-08T08:38:20.695552 UTC
2016-11-08T09:39:22.695552 UTC, 2016-11-08T10:14:44.695552 UTC
2016-11-08T11:15:46.695552 UTC, 2016-11-08T11:51:08.695552 UTC
2016-11-08T12:52:11.305632 UTC, 2016-11-08T13:27:33.305632 UTC
2016-11-08T14:28:36.305632 UTC, 2016-11-08T15:03:58.305632 UTC
2016-11-08T16:05:00.305632 UTC, 2016-11-08T16:40:22.305632 UTC
2016-11-08T17:41:24.305632 UTC, 2016-11-08T18:16:46.305632 UTC
2016-11-08T19:17:48.724160 UTC, 2016-11-08T19:53:10.724160 UTC
2016-11-08T20:54:13.724160 UTC, 2016-11-08T21:29:35.724160 UTC
2016-11-08T22:30:37.724160 UTC, 2016-11-08T23:05:59.724160 UTC
2016-11-09T00:07:01.724160 UTC, 2016-11-09T00:42:23.724160 UTC
2016-11-09T01:43:26.724160 UTC, 2016-11-09T02:18:48.724160 UTC
2016-11-09T03:19:50.716000 UTC, 2016-11-09T03:55:12.716000 UTC
2016-11-09T04:56:14.716000 UTC, 2016-11-09T05:31:36.716000 UTC
2016-11-09T06:32:39.716000 UTC, 2016-11-09T07:08:01.716000 UTC
2016-11-09T08:09:03.716000 UTC, 2016-11-09T08:44:25.716000 UTC
2016-11-09T09:45:27.716000 UTC, 2016-11-09T10:20:49.716000 UTC
2016-11-09T11:21:52.694016 UTC, 2016-11-09T11:57:14.694016 UTC
2016-11-09T12:58:16.694016 UTC, 2016-11-09T13:33:38.694016 UTC
2016-11-09T14:34:40.694016 UTC, 2016-11-09T15:10:02.694016 UTC
2016-11-09T16:11:05.694016 UTC, 2016-11-09T16:46:27.694016 UTC
2016-11-09T17:47:29.694016 UTC, 2016-11-09T18:22:51.694016 UTC
2016-11-09T19:23:54.681536 UTC, 2016-11-09T19:59:16.681536 UTC
2016-11-09T21:00:18.681536 UTC, 2016-11-09T21:35:40.681536 UTC
2016-11-09T22:36:42.681536 UTC, 2016-11-09T23:12:04.681536 UTC
2016-11-10T00:13:07.681536 UTC, 2016-11-10T00:48:29.681536 UTC
2016-11-10T01:49:31.681536 UTC, 2016-11-10T02:24:53.681536 UTC
2016-11-10T03:25:55.602528 UTC, 2016-11-10T04:01:17.602528 UTC
2016-11-10T05:02:19.602528 UTC, 2016-11-10T05:37:41.602528 UTC
2016-11-10T06:38:44.602528 UTC, 2016-11-10T07:14:06.602528 UTC
2016-11-10T08:15:08.602528 UTC, 2016-11-10T08:50:30.602528 UTC
2016-11-10T09:51:32.602528 UTC, 2016-11-10T10:26:54.602528 UTC
2016-11-10T11:27:57.533888 UTC, 2016-11-10T12:03:19.533888 UTC
2016-11-10T13:04:21.533888 UTC, 2016-11-10T13:39:43.533888 UTC
2016-11-10T14:40:46.533888 UTC, 2016-11-10T15:16:07.533888 UTC
2016-11-10T16:17:10.533888 UTC, 2016-11-10T16:52:32.533888 UTC
2016-11-10T17:53:34.533888 UTC, 2016-11-10T18:28:56.533888 UTC
2016-11-10T19:29:59.470432 UTC, 2016-11-10T20:05:21.470432 UTC
2016-11-10T21:06:23.470432 UTC, 2016-11-10T21:41:45.470432 UTC
2016-11-10T22:42:48.470432 UTC, 2016-11-10T23:18:09.470432 UTC
2016-11-11T00:19:12.470432 UTC, 2016-11-11T00:54:34.470432 UTC
2016-11-11T01:55:36.470432 UTC, 2016-11-11T02:30:58.470432 UTC
2016-11-11T03:32:01.364640 UTC, 2016-11-11T04:07:22.364640 UTC
2016-11-11T05:08:25.364640 UTC, 2016-11-11T05:43:47.364640 UTC
2016-11-11T06:44:49.364640 UTC, 2016-11-11T07:20:11.364640 UTC
2016-11-11T08:21:13.364640 UTC, 2016-11-11T08:56:35.364640 UTC
2016-11-11T09:57:38.364640 UTC, 2016-11-11T10:32:59.364640 UTC
2016-11-11T11:34:02.364640 UTC, 2016-11-11T12:09:23.364640 UTC
2016-11-11T13:10:26.364640 UTC, 2016-11-11T13:45:48.364640 UTC
2016-11-11T14:46:51.425344 UTC, 2016-11-11T15:22:13.425344 UTC
2016-11-11T16:23:15.425344 UTC, 2016-11-11T16:58:37.425344 UTC
2016-11-11T17:59:40.425344 UTC, 2016-11-11T18:35:01.425344 UTC
2016-11-11T19:36:04.425344 UTC, 2016-11-11T20:11:26.425344 UTC
2016-11-11T21:12:29.425344 UTC, 2016-11-11T21:47:50.425344 UTC
2016-11-11T22:48:53.306592 UTC, 2016-11-11T23:24:14.306592 UTC
2016-11-12T00:25:17.306592 UTC, 2016-11-12T01:00:39.306592 UTC
2016-11-12T02:01:41.429888 UTC, 2016-11-12T02:37:03.429888 UTC
2016-11-12T03:38:05.429888 UTC, 2016-11-12T04:13:27.429888 UTC
2016-11-12T05:14:30.429888 UTC, 2016-11-12T05:49:51.429888 UTC
2016-11-12T06:50:54.429888 UTC, 2016-11-12T07:26:16.429888 UTC
2016-11-12T08:27:18.429888 UTC, 2016-11-12T09:02:40.429888 UTC
2016-11-12T10:03:43.209184 UTC, 2016-11-12T10:39:05.209184 UTC
2016-11-12T11:40:07.209184 UTC, 2016-11-12T12:15:29.209184 UTC
2016-11-12T13:16:32.209184 UTC, 2016-11-12T13:51:53.209184 UTC
2016-11-12T14:52:56.209184 UTC, 2016-11-12T15:28:17.209184 UTC
2016-11-12T16:29:20.209184 UTC, 2016-11-12T17:04:42.209184 UTC
2016-11-12T18:05:45.034272 UTC, 2016-11-12T18:41:06.034272 UTC
2016-11-12T19:42:09.570432 UTC, 2016-11-12T20:17:30.570432 UTC
2016-11-12T21:18:33.570432 UTC, 2016-11-12T21:53:55.570432 UTC
2016-11-12T22:54:57.570432 UTC, 2016-11-12T23:30:19.570432 UTC
2016-11-13T00:31:22.266176 UTC, 2016-11-13T01:06:43.266176 UTC
2016-11-13T02:07:46.266176 UTC, 2016-11-13T02:43:08.266176 UTC
2016-11-13T03:44:10.266176 UTC, 2016-11-13T04:19:32.266176 UTC
2016-11-13T05:20:35.266176 UTC, 2016-11-13T05:55:56.266176 UTC
2016-11-13T06:56:59.266176 UTC, 2016-11-13T07:32:21.266176 UTC
2016-11-13T08:33:24.266176 UTC, 2016-11-13T09:08:45.266176 UTC
2016-11-13T10:09:48.563488 UTC, 2016-11-13T10:45:09.563488 UTC
2016-11-13T11:46:12.563488 UTC, 2016-11-13T12:21:33.563488 UTC
2016-11-13T13:22:36.563488 UTC, 2016-11-13T13:57:57.563488 UTC
2016-11-13T14:59:00.563488 UTC, 2016-11-13T15:34:22.563488 UTC
2016-11-13T16:35:25.563488 UTC, 2016-11-13T17:10:46.563488 UTC
